"name","species","family","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10"
"A.gressitti.1.png","A.gressitti","Sarcophagidae",1,-0.028414847684284,0.0899374669058328,-0.0153684720802539,0.025314698130552,-0.00679676315243656,0.0120083840015466,-0.00307006054493705,0.00657297851520466,-0.00260691565130957,1.38777878078145e-17,-0.0325064812929746,-0.0129617071827728,-0.0231414814509642,-0.0124443380461709,-0.0167597904078485,-0.0090565142013448,-0.0101561194704884,-0.00464223582138566,-0.00484039559976718,-3.12250225675825e-17,0.0220192423450548,0.0317549321747425,0.020176331567723,0.0116758869200971,0.002697963476492,-0.00179425779402779,-0.0060451246845309,-0.00456919654514524,-0.00469765388215533,-0.240258405023658,-0.0629736675354398,-0.055119931433098,-0.0015867353226314,-0.00892711183177669,0.0104867514118682,-0.00239892743412792,0.00460115514166892,-0.00677874408745196,0.000799112143562898
"A.gressitti.10.png","A.gressitti","Sarcophagidae",1,-0.0285315572335959,0.0926049649049723,-0.0119293809458635,0.0282883171009857,-0.00351104551733471,0.0141310686400241,-0.000196631738369928,0.00659824585324809,-0.00131375364742031,-1.80411241501588e-16,-0.0322164930787818,-0.0123522675969799,-0.023885244830394,-0.0117711282680838,-0.0165952714381951,-0.00656578243939109,-0.00909106786053574,-0.00225549577854725,-0.00435357847773933,-4.16333634234434e-17,0.0190053413938663,0.0334658038044747,0.0197471770552838,0.00857900275730309,-0.00134161374169898,-0.0040433568150183,-0.00685862575398122,-0.00344130491721787,-0.00331916379382718,-0.257241500671473,-0.0497855813991775,-0.0500213266155636,0.00623022426203295,-0.00840149079758485,0.0129140044602339,-0.00386575790705335,0.0045706611646536,-0.00776783684878479,-0.000943709368518479
"A.gressitti.11.png","A.gressitti","Sarcophagidae",1,-0.0308252086246701,0.0871839275196133,-0.0164216060943215,0.024464263152265,-0.00682655070468065,0.0117975414425105,-0.00136211954102357,0.0064710249111444,-0.00112852988345089,1.73472347597681e-16,-0.029972861448778,-0.0140702912908517,-0.0238769705944548,-0.0144158946505833,-0.0186453786674682,-0.00929037566520351,-0.0105284710085637,-0.00380285856726153,-0.00410358043473344,6.76542155630955e-17,0.022794986261903,0.0305491199737945,0.0198548041810101,0.012157211756907,0.00132284042202093,-0.00198007819929969,-0.00668540619922234,-0.00578399513194259,-0.00630315878277544,-0.259839347147353,-0.0562609067294335,-0.0616724576338118,0.00111419310574088,-0.012349058742159,0.0108004231127095,-0.00228324718704719,0.0060377935297065,-0.00537985024334386,0.00120104970258112
"A.gressitti.12.png","A.gressitti","Sarcophagidae",1,-0.0334420517339237,0.0870130366743056,-0.0166422545895518,0.025944418255247,-0.00615561836836935,0.013042666661462,-0.00139292292852841,0.00651817721306309,-0.0020511852006403,-8.32667268468867e-17,-0.0360000395394677,-0.01474705965273,-0.0265834420374314,-0.0154165975261476,-0.0195272019353463,-0.00893933593147626,-0.0105442655299755,-0.00326179692197374,-0.00432174144952102,-1.73472347597681e-18,0.0253886325159018,0.034881559524868,0.0210749179304476,0.0126189512039686,-0.000889792940584733,-0.00311968290003604,-0.00769791237503079,-0.00363050956328024,-0.00428571087208409,-0.266511018533419,-0.0604733144869856,-0.0515424254375109,0.00590919461358161,-0.00878134160424667,0.0131656996241726,-0.00211765226195818,0.00500033762030776,-0.00706886731481843,-0.000687780249705726
"A.gressitti.13.png","A.gressitti","Sarcophagidae",1,-0.0315678595581948,0.0844869454827311,-0.0186117006701681,0.0198397875232398,-0.010865753353146,0.00754125942627967,-0.00550703065214439,0.00413348620091782,-0.00352916305771542,-1.38777878078145e-16,-0.0284968508146323,-0.00981070521529478,-0.0200162440445776,-0.0122386835387858,-0.0151783844057128,-0.00969925570929005,-0.00928832699489418,-0.00543319817137936,-0.00421237727769701,-6.07153216591882e-17,0.0110638569818481,0.0276165956933915,0.020638842909913,0.0128024412709006,0.00493809553233014,-0.000660104385383188,-0.00350138396827766,-0.00489077219608399,-0.00464190392264045,-0.269313570961961,-0.0713094828128873,-0.0608912477035617,-0.00768343266378038,-0.0151825818351948,0.00792579266261857,-0.00284876157738596,0.00732142267242917,-0.00428912336105447,0.00213275639290195
"A.gressitti.2.png","A.gressitti","Sarcophagidae",1,-0.0289923891698951,0.087505562013518,-0.0165436565847401,0.0214038444106997,-0.00908027796542078,0.00877172643483993,-0.00425855167426637,0.00438540242989504,-0.0022239602359663,-8.32667268468867e-17,-0.0282152102305087,-0.0102261868720319,-0.020268126041109,-0.0115600554094158,-0.014681861698807,-0.00898238445051222,-0.0096100407037563,-0.00452302232548283,-0.00411336639012983,-4.64038529823796e-17,0.0131942997688211,0.0303604436371616,0.0193318953207676,0.0117266715888559,0.00367709357048634,0.000423046296864287,-0.00510778230572206,-0.00474820549342503,-0.00442707941194561,-0.260420334030404,-0.0642470047782067,-0.0630660658903899,-0.00702329550100067,-0.0160847277076783,0.0096634182925958,-0.00424633505672138,0.00506750303332036,-0.00334576960800349,0.00186756430841651
"A.gressitti.3.png","A.gressitti","Sarcophagidae",1,-0.0313348749599507,0.0876783717078659,-0.0154649889122512,0.02556212308681,-0.00507315371674804,0.0129235308398473,-0.00096929699471389,0.00668784450440568,-0.00161116646461202,2.08166817117217e-16,-0.0314526687391166,-0.0132392685710346,-0.0248779845755574,-0.0141558140989296,-0.018143932432092,-0.00908440175430994,-0.00994051214743763,-0.00324434275559639,-0.00417101824288673,3.46944695195361e-17,0.0266382270655857,0.0335451006806062,0.0214893074209369,0.0103996286168471,0.000541595518931274,-0.00321558526380717,-0.00696067524649643,-0.0040395102230821,-0.00432949481319083,-0.267488971917764,-0.0555841050530471,-0.0523899525951901,0.00473645255588027,-0.00868898789642846,0.0141646401441996,-0.00304537026213197,0.0052941594739491,-0.00731766389141529,-0.000630578817161205
"A.gressitti.4.png","A.gressitti","Sarcophagidae",1,-0.0327747072762774,0.0841316102032127,-0.0196956498303552,0.0222846271443151,-0.00984599174425919,0.0106022048324853,-0.00320604144258259,0.00538958347305241,-0.00203391318455945,1.2490009027033e-16,-0.0334275492688865,-0.0149197964223575,-0.0250577735182641,-0.0155304762401407,-0.0194046727801858,-0.0100152918145004,-0.0121869256371722,-0.00470184202479861,-0.00501012641192783,3.42607886505419e-17,0.0259195906549812,0.028888843998008,0.0221153502880855,0.0123680953425747,0.00198425427294761,-0.000680908701784372,-0.00607652160008672,-0.0037407706883016,-0.00527426032093544,-0.259331515396512,-0.0645708178569705,-0.0574554245210332,-5.18843084895992e-05,-0.0123578720967975,0.012766236684193,-0.00160494209515956,0.00697446540211101,-0.00489330870146652,0.00166478905145853
"A.gressitti.5.png","A.gressitti","Sarcophagidae",1,-0.0416849637518659,0.0794450173580828,-0.0256215026881161,0.0172733422254353,-0.01437106381293,0.006693237301556,-0.00608831309148757,0.00364151515078391,-0.00298364936825038,0,-0.0334451990769924,-0.012700598755921,-0.0268904242839758,-0.0146194672295722,-0.0213799161223921,-0.0104435424633858,-0.0133786067060329,-0.00487547279485659,-0.00590394690961058,3.46944695195361e-18,0.0111853587071819,0.0280625955032034,0.0205214621637574,0.0144214506181854,0.00493496889430576,0.00101085087436789,-0.00403745881929587,-0.00500935323282748,-0.00616826263581355,-0.26261351730008,-0.0658261361635966,-0.0618700897462962,-0.00773722611544218,-0.0150826034947982,0.00909101295625406,-0.000454117289934689,0.00869511228055768,-0.0017070244125986,0.00352285550290197
"A.gressitti.6.png","A.gressitti","Sarcophagidae",1,-0.0350189046769081,0.0780085733777738,-0.0211370533536514,0.0134444319242802,-0.012455948948198,0.00236593848749005,-0.00539276892627224,0.000496936692227715,-0.00160534752866922,-1.66533453693773e-16,-0.0291242147647598,-0.00899445626442659,-0.0207505296248515,-0.0112658570109179,-0.0162285057526536,-0.00929140576666843,-0.00991002423572724,-0.00504235639895057,-0.0035117568158926,-5.89805981832114e-17,0.00452882931808572,0.0260767428711929,0.0172525386542823,0.0140084400520856,0.00302093699160029,0.00199487940465771,-0.00531561258828513,-0.00344650796903343,-0.00678820577871055,-0.28112923703424,-0.0705960341555375,-0.0660848163838425,-0.0113881549111821,-0.0169368997029367,0.00441760880009634,-0.00259606611073817,0.0064607377488922,-0.0018097892142828,0.00363644609882489
